group,names,scores,logfoldchanges,pvals,pvals_adj
0,CD247,6.1849723,1.139295,6.211331784585702e-10,2.439389641757024e-08
0,ORAI1,6.1829076,1.3600008,6.293148488225031e-10,2.4627262402408026e-08
0,RPL28,6.179136,0.47168875,6.445345013078231e-10,2.5133417175998145e-08
0,ITGA4,6.1625786,1.2569233,7.156975682105424e-10,2.7760734775404692e-08
0,PSMA1,6.140741,1.1573749,8.213754160188134e-10,3.136199570226e-08
0,GUK1,6.124819,0.5571837,9.078678927794113e-10,3.4366159321682605e-08
0,CCNI,6.0819373,0.56698793,1.187390646589647e-09,4.381591021886931e-08
0,NFATC2,6.0714946,1.1922846,1.26725122820719e-09,4.6254296215156196e-08
0,RFTN1,6.071376,1.0120875,1.2681917254462415e-09,4.6254296215156196e-08
0,DOK2,6.042669,1.0258552,1.5158572754860843e-09,5.492298032910289e-08
0,AKAP13,6.018409,0.539954,1.7613995397466329e-09,6.340173498796676e-08
0,SMARCA2,5.9420156,1.2882004,2.8153831552410387e-09,9.87539421582395e-08
0,PDCL3,5.8821797,1.5907903,4.048978792424017e-09,1.4001445060028523e-07
0,KLRC4,5.873842,2.9344032,4.258097607526358e-09,1.4632553231613623e-07
0,ZEB2,5.873167,0.80042195,4.2754788436597e-09,1.4669361342996533e-07
0,RASAL3,5.8515673,1.6716396,4.869626702339591e-09,1.6649943440797326e-07
0,STK4,5.850257,0.8414263,4.9081447932232424e-09,1.6735632315869577e-07
0,EMB,5.8316746,1.4534063,5.487379360264248e-09,1.860864937434086e-07
0,RAC2,5.829451,0.7944646,5.560992939830128e-09,1.8815833496259077e-07
0,RPL6,5.819763,0.4202155,5.893106150945955e-09,1.984794541772655e-07
0,SON,5.8093605,0.60174805,6.27119591369466e-09,2.1024757885653453e-07
0,TBCD,5.8018165,1.6881133,6.560037075635484e-09,2.192627589733301e-07
0,RELB,5.7740226,0.7435732,7.740100488127434e-09,2.563675151135341e-07
0,CXCL13,5.753376,2.1705394,8.74786494215023e-09,2.8502487951512596e-07
0,LYST,5.7290764,1.2718136,1.00978967272662e-08,3.246828109981952e-07
0,SRRT,5.725463,1.7388755,1.0315195066384109e-08,3.307027479518742e-07
0,PHLDA1,5.7159734,0.98741686,1.0907769830791845e-08,3.466684709372906e-07
0,RBM8A,5.6933017,0.6788452,1.246058165121679e-08,3.9374363829771683e-07
0,PPDPF,5.673489,0.42807665,1.3991817102851939e-08,4.383504751325109e-07
